date;hour;production;;H0;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23
27.06.2022;0;0;;0;0;0;0;0;0;2.69;4.19;3.55;8.02;1.98;2.77;4.94;5.34;4.09;3.96;1.7;0.85;0;0;0;0;0;0
28.06.2022;0;0;;0;0;0;0;0;0;0;2.85;4.47;5;4.91;7.36;7.1;4.89;4.14;4.57;1.74;0.85;0.9;0;0;0;0;0
29.06.2022;0;0;;0;0;0;0;0;0;2.67;3.69;5.62;9.08;6.49;4.75;5.73;7.47;9.92;6.34;4.64;2.17;0.93;0;0;0;0;0
30.06.2022;0;0;;0;0;0;0;0;0;2.57;5.28;8.49;9.24;9.73;7.08;5.28;9.13;7.09;8.04;4.57;0.85;0.85;0;0;0;0;0
1.07.2022;0;0;;0;0;0;0;0;0;2.56;4.71;3.09;3.68;5.19;6.49;8.74;8.21;7.57;5.26;5.4;1.71;0;0;0;0;0;0
2.07.2022;0;0;;0;0;0;0;0;0;1.75;3.66;4.5;6.56;7.97;8.79;9.23;8.77;8.77;8.32;4.69;1.2;0.85;0;0;0;0;0
3.07.2022;0;0;;0;0;0;0;0;0;0;6.15;8.61;10.45;11.31;10.46;10.51;10.52;10.34;8.69;5.25;1.73;0;0;0;0;0;0
4.07.2022;0;0;;0;0;0;0;0;0;2.77;6.16;8.56;11.22;10.55;10.32;10.55;11.41;10.34;7.75;5.44;1.19;0.85;0;0;0;0;0
5.07.2022;0;0;;0;0;0;0;0;0;0;6.22;8.59;10.32;10.59;11.25;10.35;10.5;10.26;8.52;4.62;1.72;0;0;0;0;0;0
6.07.2022;0;0;;0;0;0;0;0;0;0;6.14;8.57;10.3;11.33;10.55;10.4;11.27;9.4;7.7;5.28;1.71;0;0;0;0;0;0
7.07.2022;0;0;;0;0;0;0;0;0;2.59;6.01;7.7;10.26;11.36;10.4;11.26;10.26;9.4;7.47;4.51;1.72;0.85;0;0;0;0;0
8.07.2022;0;0;;0;0;0;0;0;0;0;6.08;7.66;10.35;11.33;8.82;10.64;9.07;8.94;7.73;1.71;0.85;0;0;0;0;0;0
9.07.2022;0;0;;0;0;0;0;0;0;2.56;5.19;8.56;9.38;11.28;10.31;10.41;11.29;9.01;7.26;4.74;2.64;0;0;0;0;0;0
10.07.2022;0;0;;0;0;0;0;0;0;2.63;5.14;8.62;10.39;9.4;9.71;9.54;7.94;9.71;7.93;5.65;1.67;0;0;0;0;0;0
11.07.2022;0;0;;0;0;0;0;0;0;2.67;5.52;7.9;8.47;5.57;7.34;8.32;7.32;9.04;6.63;4.65;1.7;0.85;0;0;0;0;0
12.07.2022;0;0;;0;0;0;0;0;0;1.74;6.07;8.53;9.66;7.97;9.95;10.39;11.2;9.52;7.8;5.26;1.7;0;0;0;0;0;0
13.07.2022;0;0;;0;0;0;0;0;0;1.72;6.18;8.61;10.38;10.31;11.28;10.33;11.22;9.52;7.8;4.75;1.86;0.85;0;0;0;0;0
14.07.2022;0;0;;0;0;0;0;0;0;0;6.1;8.57;10.35;10.36;11.22;10.32;11.12;9.57;8.19;5.18;1.73;0;0;0;0;0;0
15.07.2022;0;0;;0;0;0;0;0;0;2.57;5.18;8.72;10.29;11.23;10.39;10.47;11.22;9.42;7.71;5.26;1.8;0;0;0;0;0;0
16.07.2022;0;0;;0;0;0;0;0;0;1.71;6.19;8.61;10.4;10.6;10.41;11.31;10.36;10.37;7.89;4.28;1.86;0.85;0;0;0;0;0
17.07.2022;0;0;;0;0;0;0;0;0;0;5.5;8.89;9.01;10.48;10.49;10.45;10.45;9.88;7.23;5.5;1.71;0;0;0;0;0;0
18.07.2022;0;0;;0;0;0;0;0;0;1.79;3.5;2.72;8.85;7.06;6.97;7.37;6.5;6.64;6.92;4.55;2.56;0;0;0;0;0;0
19.07.2022;0;0;;0;0;0;0;0;0;0.86;3.43;4.61;7.51;7.51;7.49;9.06;9.6;9.86;7.69;4.42;1.75;0;0;0;0;0;0
20.07.2022;0;0;;0;0;0;0;0;0;2.59;5.18;8.55;10.24;10.46;10.41;11.1;10.5;10.35;7.19;4.53;1.71;0;0;0;0;0;0
21.07.2022;0;0;;0;0;0;0;0;0;1.91;5.56;5.74;9.02;9.67;10.52;10.65;10.51;10.31;7.13;4.58;2.42;0;0;0;0;0;0
22.07.2022;0;0;;0;0;0;0;0;0;1.79;6.19;8.62;10.34;10.28;11.27;10.42;10.45;10.29;7.79;4.64;1.72;0;0;0;0;0;0
23.07.2022;0;0;;0;0;0;0;0;0;1.88;6;8.59;10.34;10.36;10.58;11.3;10.5;9.47;7.73;5.26;1.95;0;0;0;0;0;0
24.07.2022;0;0;;0;0;0;0;0;0;1.74;6.08;8.71;10.31;11.24;10.4;10.46;11.24;10.33;7.76;4.6;1.73;0;0;0;0;0;0
25.07.2022;0;0;;0;0;0;0;0;0;2.58;5.25;8.59;10.39;11.12;10.43;11.34;11.11;9.43;7.7;5.34;1.7;1.7;0;0;0;0;0
26.07.2022;0;0;;0;0;0;0;0;0;0;5.23;8.55;10.35;10.47;11.34;10.36;10.46;2.58;10.5;7.1;5.02;3;0;0;0;0;0
27.07.2022;0;0;;0;0;0;0;0;0;0;1.9;8;8.28;10.41;10.96;10.98;10.97;10.91;9.99;7.9;5.03;0;0;0;0;0;0
28.07.2022;0;0;;0;0;0;0;0;0;0;1.81;8;8.12;10.12;10.89;10.96;10.92;10.77;9.89;7.79;4.95;0;0;0;0;0;0
29.07.2022;0;0;;0;0;0;0;0;0;0;0.69;7;8.08;10.21;10.91;10.95;10.93;10.76;9.75;7.62;4.8;2;0;0;0;0;0
30.07.2022;0;0;;0;0;0;0;0;0;0;0.75;8;8.14;10.2;10.89;10.94;10.92;10.75;9.72;7.89;4.79;0;0;0;0;0;0
31.07.2022;0;0;;0;0;0;0;0;0;0;2.58;8.04;10.39;11.12;10.04;10.46;10.5;10.29;8.72;5.26;2.42;2.13;0;0;0;0;0
1.08.2022;0;0;;0;0;0;0;0;0;0;5.25;8.1;7.64;9.63;10.67;10.81;10.81;10.81;8.6;5;1.29;0;0;0;0;0;0
2.08.2022;0;0;;0;0;0;0;0;0;0;1.78;6;8.32;8.8;10.59;10.79;11.39;7.98;9.52;7.81;5.21;1.21;0;0;0;0;0
3.08.2022;0;0;;0;0;0;0;0;0;0;0;6.11;6.96;9.56;10.73;10.91;9.38;8.71;8.97;7.18;5;2.15;0;0;0;0;0
4.08.2022;0;0;;0;0;0;0;0;0;0;0.66;6.15;7.58;9.71;10.77;10.87;10.8;10.47;9.18;7.18;3.74;0;0;0;0;0;0
5.08.2022;0;0;;0;0;0;0;0;0;0;2.15;5;7.6;9.7;10.73;10.84;10.81;10.39;9.4;7.21;4.38;1.68;0;0;0;0;0
6.08.2022;0;0;;0;0;0;0;0;0;0.28;3.05;6.15;7.89;9.1;10.55;10.26;10.69;10.56;6.8;8.16;5.26;1.78;0;0;0;0;0
7.08.2022;0;0;;0;0;0;0;0;0;0.22;2.15;5;6.13;9.13;10.23;10.45;10.59;10.11;7.5;6.99;8.15;2.85;0;0;0;0;0
8.08.2022;0;0;;0;0;0;0;0;0;0;0.83;8;7.63;9.74;10.75;10.85;10.8;10.72;9.63;7.35;4.5;0;0;0;0;0;0
9.08.2022;0;0;;0;0;0;0;0;0;0;2.02;6.79;7.61;9.61;10.71;10.9;8.37;7.13;7.63;7.94;4.44;0;0;0;0;0;0
10.08.2022;0;0;;0;0;0;0;0;0;0;0.36;8.2;7.65;9.7;10.7;10.53;9.04;10.27;9.91;7.3;3.65;0;0;0;0;0;0
11.08.2022;0;0;;0;0;0;0;0;0;0;2.97;5;7.57;9.73;10.75;9.25;8.61;8.92;8.35;5.09;2.93;0;0;0;0;0;0
12.08.2022;0;0;;0;0;0;0;0;0;0;0.87;8.15;7.46;9.68;10.8;10.94;11.25;9.54;9.51;7.3;4.32;0;0;0;0;0;0
13.08.2022;0;0;;0;0;0;0;0;0;0;5.24;8;7.65;9.44;10.34;10.81;10.81;10.81;8.8;5;1.34;0;0;0;0;0;0
